"","160524_SM_A8GT9_17","160618_SM_A47RW_38","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160829_SM_9ZE92_260","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9HYY2_282","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160914_SM_6ZT44_382","160915_SM_61U3X_352","160915_SM_9ZJIM_292","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7ED8Q_459","160921_SM_7GCI5_446","160923_SM_6WVAO_405","160923_SM_6XTTJ_427","160923_SM_71T47_393","160923_SM_7B7LL_404","160925_SM_7FK6O_412","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161012_SM_7CP8G_523","161012_SM_7I21H_613","161017_SM_69UN3_535","161017_SM_7LSOC_583","20190107_06_S08F_env","20190107_08_T05F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_36_T01F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_72_S09F_env","20190117_74_T06F_env","20190117_80_S07F_env","20190117_86_S10F_env","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","H1","H2","H3","H4","H5","H6","H7","H8","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9"
"2768",0,0,0,0,0,0,0,0,0,0,0,0,0.00014686345888962,0,0,0,0.00011754398660783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167816239139574,0,0,0,0,0,0,0,0,0,0,9.74151634518694e-05,0,0,6.44112442901331e-05,0,0,0.000385643160308783,0.000299876123054873,5.79969396314736e-05,0.000121232344598669,0.000527015271494619,6.14158661249588e-05,0.000125201717301409,0.000143960540813183,0.000375788407459721,0.000204028966378519,0,5.85604498338983e-05,0,0.000190321249521519,0,0,0,0,0.000211090093472891,6.84516386065837e-05,0,0,0,0,0,0,0.000301129448893219,0,0,0.000187702645478355,0.000194987350578232,0.000152792581254939,0.000236619428708421,4.8514742744767e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135356400052832,0,0,0.000134752746278421,0,0,0,0,0,0,0,0,0,0,0,0.00016363664096401,0,0.000180198621021933,0.000281939216157146,0.000140826593455375,5.54965798578102e-05,0.00011061111969505,0,0.000498484072277802,0
"2770",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000400096625897031,0.00018153257133984,0,0,0,0,0.000204639229368558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000327325882142662,0,0,0,0.000447793167688529,0,0,0.000464163692077761,0.000628756690416949,0,0,0.000362409654907849,0.000399207069867766,0.0004874223797241,0,0.000299284865217343,8.20120909419787e-05,0,0.000540616652025338,0.000397564784128496,0.000168910697767959,0,0.0010348376514852,0,8.27535197879408e-05,0.000916240170518096,0,0,0.000377410913613963,0.000119124504168781,0,0.000131504669160162,0,0,0,0,0,0.000600074863955343,0.00031622179836604,0.000933366055806753,0.00107118755793974,0.00106737626172881,0.000677631869357088,0.00022716644164188,3.76000842866422e-05,0.00133922063418549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147671274021821,0.000188394553455863,0,0,0.000365144032161415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039894548309284,0,0.000425055210503441,0.000204783051312741,0.000123462274525541,0.000109827792539706,0,0,0.000979351184020298,0.000174829271801909
"2774",0,0.000455009900692734,0,0.000171235698499413,0.000329708570159343,0,0,0,0.000115112787701412,0,0,0.000232086302379285,0.000141436639676932,0,0,0.000149055461722666,0.000217335043917202,0,0,9.57789923525676e-05,0.000468203055209648,0,0,0.000737138963463295,0,0,0.000118028708915433,0.000126849839056294,0,0,0.000552311610077037,0.000149799583352904,0,0,0.000120408119305187,0,7.97315403164238e-05,0.000972444417361558,0,7.25347571028079e-05,0.000103742085381458,0.000142357925835404,0,0,0,7.26725218181466e-05,0,0,0.000310110514482843,0.000307430011022137,0.000303199553109514,0,0.000266632548063483,7.11430222386552e-05,0.000130331444914377,4.93859445268537e-05,0.000139109327866881,4.42156083130283e-05,0.000127089663933799,7.08845512390733e-05,0.000383990633689397,0.000413735271263763,0,0.000460644265247173,0,0.00027840999910301,0,0,0.000266532445490931,0.000220863888278798,0.000146436024457946,0,6.63348973144782e-05,0.000103485555586062,7.68457819850151e-05,0.00039616354947022,7.57171876801083e-05,0.000189945722127175,0,0,0.000162316394030276,0.000158143888158885,0.000163196334513048,0,0.000195278889441907,0,0,0,0,0,0,0,0,0,0,0.000213465011073776,0.000183062709965271,0,0.000175904624110238,0,0,0,0,0,0,0,0,0,0.000237926300907809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004683124716178,0.000188837383556876,0.000119926231102753,0,0,0.000267462458052045,0,0
"2802",0.00132120877786813,8.19898238898445e-05,0.000533230863315499,0,0.000764160982494854,0.000368598188364526,0.00117098137463504,0.00116973720571971,0.000393567740145408,0.000806883873792383,0.00286779051385618,0.000475676392534527,0.00122144510499036,0.000654400814971447,9.51716654380497e-05,0.00195891511068333,0.00161368988796862,0.000509235656591158,0.00182565879028823,0.000286070140538642,0.000151287563809559,0.0018671738926875,0.000215729286429763,9.03474664027338e-05,0.000263112452175506,0.00172874943111086,0.000351316422233058,0.00185257909570713,0.00234977621936393,0.000589300894510541,0.000892042852393201,0.000151966307114436,0.00138489765683103,0.00141026163439906,0.000358733124118367,0.00146794165075991,0.000329229509612843,0.000145347198683083,0.000207072116480014,8.59087735030821e-05,0.00120844048101154,0,0.00109189977664061,0.00099491633957006,0.000247531754986319,0.000301629170255696,0.000986351278602745,0.00137971182914501,0,0.000320264294235795,0.00382646669598413,0.000567710567840889,0.000300978036623773,0,0.000396392635728026,0.000910804850745633,0.000326020515012179,0.000733912608728057,0.0007296699290306,0.000147458689280468,0,0.000133720340268742,0.000234914327650413,0,0.00057314318534375,0.000582810753518584,0.00036698548141501,0,0.00160474851357606,0.000321746908616694,4.22984345314868e-05,0.00060007399899903,0.000276586504529855,0.000579523163846202,9.30029769562988e-05,0.000839997901342728,9.15144404912271e-05,0.000908215669582882,0.000140074726688919,0,0,0,0,0,0.000250594845595444,0.0010187218007093,0,0.000317450250046678,0,0.000318635072332784,0,0,0.000765672691178602,0,0,0.000532150212680414,0.000455010964570791,0,0.000431343944665704,0.00130034437422695,0.000524361784852942,0.00087654328720829,0,0.000939133217023481,0.000796403325906379,0.00126414252369556,0.000903721151812522,0,0.000696589463459215,0,0.00124249865300163,0.00179897809816026,0.000110779854398462,0.00040571244984681,0,0.00459725253159614,0.00147483484661637,0.000820789301466036,0,0.00121489928183579,0.000238009541371112,0.00113955637242989,0.000291098167611136,0.00187492469480799,0,0.000558842667873928,0.000926562366761055,0,0.000241474457162831,0.00201161314187555,0,0.000521272830203323
"2805",0,0.000225496556502946,0.000238190724208353,0.000147753740519694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000621988583060993,0,0,0,0,0,0,0,0,0.000406677078295394,0.000434783595867409,0,0.000302485785442424,0,0.000235188194707998,0,0,0,0,0.000228217786212524,0,0,0,0.000337945476621008,0,0,0,0,0,0.00032687060373375,0,0.000350178848953522,0.000293052299360154,0.000436971131924555,0,0.000275782654151596,0.000569622982990128,0.000423809537661642,0,0.000770606798074685,0.000246796220941171,0,0.000104736445968905,0.000506445188086107,0.000192997608710478,0,0.000652661164354919,0,0.00024963056458173,0,0,0,0.000310662181872523,0.000220109325446473,0,0,0,0,0,0,0,0.000261049715430289,0.000327052659224422,0.000431837141896379,0.000960934535418025,0.000473605047944912,0.000440567045287342,0.0005742231352794,0.000394376317516976,0.000767521423625359,0,0.000334937933466919,0.00101349325419619,0.00103567096989143,0.000308988187246592,0.000768003345996349,0.000121682080100478,0.00068640311074147,0,0.00112722635720637,0.00110172076337865,0.00185527368441938,0.000150744627073948,0,0.000161987812815202,0.000187760143055389,0.000337406958684022,0.000419233067740608,0.00015295248091452,0.000134759372404712,0.000361761631940304,0,0.000319493174543869,0,0,0,0,0,0,0.000124414084780209,0,0.000571199248463962,0.000133667693153155,0.000135068878511777,0.00053652743035318,8.92855726521691e-05,0,0.000457898769991186,0.000360235989428007,0.000486213872518544,0.000496503209624274,0.000530168115944352,0,0.000648192193237486,4.17438265509721e-05
"2808",0,0.000140938253798872,0,0.000650043164062467,0.000238297767658575,0.000493014838392782,0,0.000125285356974237,0.000576961895467574,0,0.000173527687989272,0,0.000281448844262736,0.000171439592521053,0.000257387918125068,0,0,0,0.000167346688516467,0.000374329428575999,7.24160910816596e-05,0.00013571966424071,0.000700257782907157,6.97974757171907e-05,0.00024715178407249,0,0.000867710754570546,0,0,0,0,0.000301279415856242,0,0,0,0,0,0.000211653118294773,0.000799670942987746,0.000194296317605663,0.00019526895180617,7.01751285546679e-05,0,0,0,0.000267854610164012,0.000699963809871294,0,0,8.16244318195303e-05,0,0,0.00026107438013133,0,0,0,0.000595119520639881,0,0,0,0.000543317062293326,0,0,0,0,0,0,0.000261743509847552,0.000163982415043573,0.000827156404351585,0.00027578972914503,0.000161909226341206,0.000715007990282998,9.19168596793769e-05,0.000158513245477158,0.00023204299111971,8.36088127243037e-05,0,0,0,0,0.000152863009948448,0.00238083933278265,0,0,0.000585203215413077,0,0,0.000192797822570247,0.000239950210326735,0,0,0.00017944354509097,0,0,0.000480028360045855,0.000920823742857882,0.000181109201201026,0.000393252685845318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170685482592565,0.000104735591228405,0.0003081357021454,0,0,0,0.000172281220294526,0.000171267847224927
"2816",0,0.000418121438906603,0.000153708790874553,4.84428955422824e-05,0.000410579339433936,0.000174903323586418,0,0,0.000523825130698887,0,0.000193888261662396,0.000273776139576251,0.000316116425197068,0,0.000293608960764417,0,0,0,0.000186782099725492,0.000203142765323643,0.000338563485990282,0,0,0.000155857955336968,0,0.000141579819327469,0.000260459124742707,0,0,0,0,0.000344439271750155,0,0,0,0.000174031181963959,8.0052473003154e-05,0.000326192457142401,0.00010239849907083,0.000532003047028156,0,0.000499722099854152,0,0,0,7.32303079265464e-05,0.000102431728491819,0,0.000108019641758198,0.000160964063934106,0.000101553515811263,0,0,0.000148588847716572,0,0,0.000160281200371448,0,0,0.000147109926807981,0.000201439828179978,0.000772982231063433,0,9.20155334713598e-05,0,0.000967888736639161,0,0,0,0.00011631522306811,0.000179889174654315,0.000242971377145907,8.76299546928333e-05,0,0.000156649816553667,0.00033129148199554,0.000120833361465836,0,0,0,0,0,0.00029077490028464,0.000162167121989776,0,0,0,0.000271269311162641,0,0,0,0,0,0,0,0.000242538816185245,0,0.000197832836704955,0.000198091384405345,0,0,0,0,0.000280250475342725,0,0,0,0,0,0,0,0,0,0,0.000385358263001423,0.000315919224752858,0,0,0,0,0,0,0.000114827607051304,0,0.000108697343628657,0.000533987326721202,0.000529993115068928,0,0,0,0,0.000154648931315292
"2820",0,0.000122972534527589,0,0,0,0,0,0,9.51594704117306e-05,0,0,0,0.000114961977365091,0,0,0,0,0,0,0,6.39572881697789e-05,0,0,0,0,0,0,0,0,0,0,0.000259536565933308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48500929129249e-05,0,0,0,0,0,0,0,0.000518703086596156,0.000158859552673636,0.000167768828912917,7.70440498663678e-05,3.57319789047033e-05,6.02280770775993e-05,0,2.69741168265795e-05,0,0,7.56792313639782e-05,0.000232894046695312,0,0,0,0.000106332833352154,0,0.000184881445340437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193971359377874,0,0,0,0,0,0.000176891221393159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235007603187231,0,0.000115827627664577,0,0,0,0,0
"2823",0,0,0,0,0,0,0,0,0,0.000192128166953886,0,0,0,0,0,0,0,0.000299520081407798,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66244282581359e-05,0,0,0.000413234887558581,0,0,0,0,0,0,0,0,0,0,0,8.14107368740319e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195496090194941,0,0,0.00010131614544844,0,0,0,0,0,0,0.000261930909646442,0,3.73588339928125e-05,0.00017232034343082,0,0.00010074000759844,0,0,0,0,0,0,0,0,0.000246663961621957,0,0,0,0,0,9.38710659536236e-05,0,0,0,0,0,0,0,0.000245565487706564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99714724616947e-05,0,0,0,0.000292559406074388
"2858",0,0,0,0.000145515251204905,0,0,0,0,0.000371924913393211,0.000366212382028074,0,0.000400247687041802,0.000460635054037839,0,0,0.000245756747587851,0,0,0.000277799916462728,0.000452081910489169,0.000247040168400748,0,0,0.000118505872042183,0,0,0,0,0,0,0,0.000127115957863789,0,0,0,0,0.00012413561490064,0.000356682714864344,0,0.000214664466780643,0.000163011202424023,0.000119104337444801,0,0,0,0,0,0,0,0,0,0,0,0.000229527970559823,0,0,0,0,0,0,0,0.000139086651457393,0,0,0,0,0,0,0,0,0,0,0.000219043538098408,0,0,0,8.2984545145164e-05,0,0,0,0,0,0,0,7.64272674112776e-05,0.000319257411049687,0.000213520152953372,0,0,0,0,0,0,0,0,0,0,0.000173581126499394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183487639613231,0,0.000361379562913007,0,0,0.000479083839124602,0,0,0,0
"2859",0,0,0,0,0,0,0,0,0,0,0.000262720959019032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113976798034129,0,0,0,0,0.00032439550554676,0,0,0.000149989604588706,0,0,0,0,0,0,0,0.000460139722280563,0.000215407571490791,0.000238464979493355,0,5.01924354316256e-05,0.000161977778038996,0.000128766792575465,0.000158519867389506,0.000136535516172591,0.000256965416022997,0,0.000235599832697105,0.000271996487484673,0.000113810025128719,0,8.44870177801466e-05,0,0,0,0,0,0,0.000118525870404508,0,0,0,0,0,0,0,0,0.000354171311006972,0,0,0,0,0.000100437964515721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023653948237786,0,0.00022261079256334,0,0,0.000223605989568889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168667875723417
"2860",0,0,0,8.34549941928253e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02390506418134e-05,0,0,6.65897564453238e-05,6.46902619414103e-05,0,0,7.04143327116721e-05,0,0,0,6.49025347577935e-05,0,0,6.31553966376325e-05,0,0,0,0,0,0,4.15947081858201e-05,0,2.77349290868096e-05,4.24102295176365e-05,3.20705069127558e-05,0,5.39487963754853e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09796529622657e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300661220280142,0,0,0,0,0,0,0
"2863",0,0.0029928234765085,0.00024306456331565,0.00295870120686639,0,0.00128740790567252,0.000216630324973533,0,0.00249302956275841,0,0,0,0.000242766874237932,0.000302283436867046,0.00292132822907876,0,0.000399305523620201,0,0.000295062356012727,0.00212118509480262,0.00118516921890616,0,0.000375589870189018,0.000911837164725487,0.000436196725208933,0.000224318406655527,0.000200591862438236,0,0,0.000308926552343683,0.00092619947004872,0.000924272462611567,0,0,0.000418867398677238,0,0.00102588541129104,0.00100773406058361,0.00122839847449317,0.00134236222198193,0,0.00371474122210656,0,0,0.000441192906460836,0.000821319641650779,0,0.000355220650143247,0.000738990809263058,0.00119345066370925,0,0,0.000779132430279411,0.000620162611750099,0.00145560691352587,0.000490189161343237,0.000691643171104674,0.00189744093247351,0.000154424115250315,0.00187349593005197,0.000395007974127344,0.00118950821177544,0,0.00137848025916481,0,0.000705033259050945,0.000154229998737924,0,0.000272614263399455,0.000940773825016288,0.00150918684015835,0.00088017887647056,0.000784966997294033,0.00125184596469257,0.0022218994215294,0,0.000510506817394306,0,0.000666393891565868,0.000531337950057195,0.000894259455960485,0.00099466821628427,0.00251746089816601,0.00149494934481132,0.00217841638306371,0.000139406009177408,0.00434209361522901,0.00153258534541866,0.0017625140294607,0.00141581635797282,0.00213020843533703,0.00149852360992382,0.00207077059330948,0.00248375347221493,0.00213083474458783,0.000138216260993583,0.00293170026453942,0.00222710726336516,0.00260105498866575,0,0,0.00032043873595654,0.000764516283967071,0.000478924073211645,0,0.000166129861910318,0.000361652687874239,0.00107596982825074,0,0.00129681284785256,0.000131348362565448,0.000260027124722098,0.000278891919336745,0,0.000452386483342175,0,0.00013478298183341,0,0.00205865251616873,0.0014098685263217,0.000866726631855075,0.000865240858592783,0.000655225336334212,0,0.00353354288381029,0.00103700279416054,0.000279892087797197,0.00148232435124603,0.000296092533334076,0,0.00208165700482823,0.000443099757627647
"2871",0,0.000177034420586349,0.000630346450694313,5.51210820959347e-05,0.00161205797199658,0.000129267170448554,0,0,0.000276970960374802,0,0,0,0.000171848226850724,0.000437797390079159,0.000105247314663616,0,0,0,0.000208630089187868,0.000111947354200828,0,0,0,8.7216205737783e-05,0,0,0.000754444928247732,0,0,0.000448511934661826,0.000314703642932961,0.000184505600198141,0,0,0.000451075384064112,0,0.000654653518276195,0.000175208102683988,0,0,0.000120602500508,8.76848989352132e-05,0.000436053251360881,0,0.000671642095983524,0,0.000115138990662657,0.000250845865234582,0.000380359873435129,0.000170845426379992,0,0,0.000538300391728792,0.00015747592864258,5.77193233876803e-05,0,0.000998681941156081,0.000689047147142381,0,0.000315484891806441,0.000365842418526005,0.000189757871190964,0,0.000102314333722452,7.72358919617455e-05,0.000228441719220613,0.000147198266030858,0.000778218947437839,0.000138140423878736,0.000805393741158497,0.000224786589983446,5.4521843995036e-05,6.32943603233023e-05,0.000308554370291361,0.000103048083305439,0.000234589626488321,0.000463723537498009,0,0,0.000114264948814655,0.000135361762644946,0.00167074604290201,0.000187556403950781,0.000383222934038906,0,0.000186467219190348,0,0,0,0,0,0,0,0,0,0.000325131751322849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17764444272971e-05,0,0.000610258970001746,0,0.000242972430165415,7.52330496026295e-05,0.00039529794757808,0,0.000556311659710228,0.000689140054549662
"2872",0.00162963216081262,0.000106273677533634,0,0.000125490804961123,0.000586734937032475,0,0,0,0.000552333737119128,0,0.00396872312848691,0,0.000843732490432301,0.000836207852810535,0.00148935780857246,0.0012256865308902,0.00106997410920634,0.0021557610467057,0.00174429648873147,0.000668632381441757,0.00104989432987293,0.00018377723701919,0,0,0.000321242504129954,0.00600265717153993,0.000160866469971077,0.00223818594929338,0,0.000127437819811616,0.00017183119003331,0.000110117565014531,0.000200788386015301,0.00391525178330113,0,0.00229490626432892,0.00173953443954377,0,0,0.000339262833818547,0.00396035803428852,0.00116860064765702,0,0,0.00261262533976671,0,0,0.000504714169366508,0.000106114726875852,0.00283634663337453,0.00176870275036425,0.000329389762115208,0.00122060524693857,0,0.000873919838055481,0.000851766787068584,0.00113941643218587,0.00104477473245227,0.00178183108578779,0.000649757590899431,0.000181180836943372,0.000877151487519237,0.000620600436449134,0,0,0.000145843993780914,0,0,0,0,0.000819226653097847,0.00267809643646801,0.000655655070720431,0.000856980350573611,7.98370204887738e-05,0.00187881452408702,7.7065169614909e-05,0,0,0.000520883600630404,0,0,0.00161955113024594,0.00129271398002679,0.000363564343244533,0.00147028313654399,0,0,0.000209419876468654,0.0005309805203895,0,0,0,0.000498060712102986,0,0.00498150490666538,0,0,0.000633197310650407,0,0,0.00148034980342059,0,0,0.000273871585955738,0,0,0.000519710816815847,0,0,0.00338661786723858,0,0,0,0,0,0,0,0,0,0,0,0.00120243838652521,0,0,0,0.000400324733321426,0.000178197362479706,0,0,0,0.00178046162423466
"2879",0,0,0.000319447223400607,0,7.02739150084561e-05,0,0,0,0,0,0,0,0.000720956596263286,0.00139165885562182,0.000445491251966517,0.00120445187111573,0,0,0,0,0,0,0,0,0,0,0,0.00192902852934693,0,0.000354792157861511,0,0,0.000171721501942517,0.000935753475311689,0.000271439599460487,0,0,0,0.000162682279899572,0.000523396578595191,5.90107001515293e-05,0,0,0,0.000749259242091671,0,0,0,0,0,0,0,0.00226048841476081,0,0,0.000210571001232944,0.000512657666515007,0.000343299491338195,0,0,0.000314830660092923,0.000152299797306946,0,0,0,0,0.000153643791712813,0,0,0.000216065126355108,0.000961574810164446,0.00161038277087073,0.000120068972683398,0.000190541607715932,0,0,0.000406407781630799,0,0,0,0,0,0,0,0,0,0,0,0.000415149541391138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569029993956675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114102316613922,0,0,0,0,0,0,0,0,0.001267632783518
"2900",9.79580603831629e-05,0,0.000115455810247776,0.000297456088761404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122691101495803,0,0,0.000405544189221274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161329723292887,8.35464992911581e-05,0.000200442356332718,0,0.000697849402815257,0.000118018206782968,0.000137899212176856,3.8029965950852e-05,0.000291109807474031,0.000830546448210355,0,5.51941044613433e-05,0,0.000291125981477152,0,0.000697968638688093,0,5.7934535023021e-05,0,0,0,0,0.000224528457100882,0,6.48797239089878e-05,0,0,0,0.00012970781588736,0.000181788135836911,0,7.53666203466872e-05,0.000220900408320927,0.00107862295663409,0.000155854941564581,0,0.000591440664550816,7.11533427434725e-05,0,0,0,0,0,0,0,0.00018534591324664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174984598277232,0,0,0,0,0,0,0,0,0,0,0.000221822648472913,0,6.59573436207456e-05,0,0.000267148383118336,0.000140931389687077,0.00030189822396654,0.000261569730155817,0,0,0,0
"2903",0,0,8.73161753491316e-05,0,0,0.00012606734308626,0,0,0,0,0,0,0.000165665265199736,0.000202265025535067,0,0.000175447224530532,0,0,0,0.000110954571738259,9.33600835847952e-05,0,0,0,0.000281745789701029,0.000846407816689425,0.000137874919852422,0,0,0.000960973832059451,0,0,0,0,0,0.000524332670898851,0.000800449770736133,8.97952615668993e-05,0,8.28236380813586e-05,0,8.86780446047216e-05,0,0,0.000582524553392123,0.000158378795973073,0,0,0,0.000204201530287997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93697546832852e-05,0.000291228682537508,0.000170509760796667,3.72079415721941e-05,0.000257057334705705,0.000170163406248728,0.000350011139467152,0.000144638662592881,0.000301567197730403,0,0,0.000136313224754572,0.000163365875473574,0,0,0.000301972369843004,0,0,0.000128230603109827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425568585890207,0,0,0.00043603630261198,6.47866460712833e-05,0,0,0.000171004005729933,0,0.00112463133479371,0.000157238057158332
"2932",6.78114634836778e-05,0.000310360111244362,0.000298735873446413,9.71572408877059e-05,0.000255230342218979,6.04938266380237e-05,0,0,0.000241025690358088,0.000239063535457293,0.000189011928460223,0.000780229906814812,0.000448348158673705,0,9.61080957870579e-05,0,0.000243180898472246,0.000187401986654302,0,0.000100949831426644,0.000635897991267617,0,0,0.000756802520061893,0,0.000689648421680021,0.000126516226819633,0,0,0,0.000401702612702989,8.45843459059564e-05,0,0.000128606301822436,0.000379407323498517,0.00169187514480025,0.000236004559648016,8.07889547839963e-05,0.000302139114008078,0.000418612473099037,0.000736007867546269,0,0.000978391541916693,0,0.000420756958276683,7.55471384107733e-05,0,0.000648011574887716,0,0.00035192526072824,0.000429460613347564,0,0.000258044243018318,0,0,6.61343053851387e-05,0.000232639165161188,0,0,9.54041197396052e-05,9.60722008063412e-05,0.00149679595411373,0,0,0,0.000230501331030326,5.54393586315082e-05,0.000241898003967241,0.000160730144934725,0.000545175932070185,0.000565017135240042,0.00038395613527666,0.000164459832782329,0.000137763062842543,0.000587180989630648,4.30561306929251e-05,0.000583159942877937,6.55363144134057e-05,0,0.000466276176834377,8.41017074374617e-05,0.000280016623232962,0.000293465309575521,0.000155530078354087,0.000908993813835579,0.000279268912797778,0,0,0,0,0,0,0.000516893876909925,0,0,0,0,0,0.000223637127492079,0,0.000291504609770687,0,0.000582624267680193,0.000307953545730996,0,0,0,0,0,0,0.000280306458993899,0.000329336304644243,0,0,0,0.000347295062690899,0,0,0,0.000305960384139904,0,0.000289452538499375,0.000581845418263815,7.68747658165168e-05,0.000270638454528871,0.000137828333463867,0.000991292966698414,0.000329699915567664,0.000469355906167655,0,9.92575197753686e-05,0.000240340464155024
